epoch;accuracy;loss;mse
16;0.8833746910095215;0.30675628781318665;0.04195691645145416
17;0.8842018246650696;0.29264208674430847;0.040012698620557785
18;0.8933002352714539;0.2803567349910736;0.038337793201208115
19;0.8999173045158386;0.26891931891441345;0.03683777526021004
20;0.9023987054824829;0.2585051953792572;0.035409115254879
21;0.9081885814666748;0.24858015775680542;0.034063875675201416
22;0.9131513833999634;0.2391771674156189;0.032668016850948334
23;0.9172869920730591;0.2307867705821991;0.031473901122808456
24;0.9272125959396362;0.22334535419940948;0.03037782944738865
25;0.9338296055793762;0.21534788608551025;0.029391800984740257
26;0.9421008825302124;0.20879590511322021;0.02826797403395176
27;0.9429280161857605;0.20282067358493805;0.02762552723288536
28;0.9487179517745972;0.1966859996318817;0.026576276868581772
29;0.9478908181190491;0.1908084750175476;0.025742055848240852
0;0.6004962921142578;1.1058757305145264;0.14776481688022614
1;0.7005789875984192;0.8397603034973145;0.10897108912467957
2;0.7005789875984192;0.7173417806625366;0.09459201246500015
3;0.7022332549095154;0.634344756603241;0.08405415713787079
4;0.7303556799888611;0.5666323304176331;0.07459846884012222
5;0.7866004705429077;0.5051525831222534;0.06595584750175476
6;0.842018187046051;0.44717106223106384;0.05849139392375946
7;0.8560793995857239;0.40213391184806824;0.053231243044137955
8;0.879239022731781;0.3680785298347473;0.04891989007592201
9;0.8775847554206848;0.3413632810115814;0.04594855383038521
10;0.8858560919761658;0.3193250298500061;0.043070416897535324
11;0.8891646265983582;0.2999582290649414;0.04077892377972603
12;0.8974359035491943;0.28456375002861023;0.03866439685225487
13;0.9048800468444824;0.2697194218635559;0.03667120635509491
14;0.9048800468444824;0.2587438225746155;0.035279665142297745
15;0.9106699824333191;0.24663178622722626;0.0335078164935112
16;0.9181141257286072;0.2365468144416809;0.032045651227235794
17;0.9197683930397034;0.22780312597751617;0.031043406575918198
18;0.9263854622840881;0.21898230910301208;0.029671236872673035
19;0.9272125959396362;0.21157683432102203;0.028697317466139793
20;0.9346567392349243;0.20415034890174866;0.02754361927509308
21;0.9379652738571167;0.19737066328525543;0.02658415585756302
22;0.9421008825302124;0.19184602797031403;0.025897903367877007
23;0.9412738084793091;0.18547429144382477;0.024880854412913322
24;0.9454094171524048;0.18022461235523224;0.024137312546372414
25;0.9412738084793091;0.1757388561964035;0.0235072523355484
26;0.947063684463501;0.17040292918682098;0.022652018815279007
27;0.9545078873634338;0.1661207377910614;0.02202819101512432
28;0.9503722190856934;0.16282258927822113;0.021612804383039474
29;0.9520264863967896;0.15837258100509644;0.020969927310943604
0;0.7005789875984192;0.9440248608589172;0.12082027643918991
1;0.7005789875984192;0.7556161284446716;0.09863560646772385
2;0.7162944674491882;0.619279682636261;0.08168382197618484
3;0.7915632724761963;0.5087945461273193;0.0671844556927681
4;0.8527708649635315;0.43602612614631653;0.057852745056152344
5;0.8742762804031372;0.38414210081100464;0.05156084522604942
6;0.887510359287262;0.34524285793304443;0.046818286180496216
7;0.8957816362380981;0.31504324078559875;0.04316322132945061
8;0.89495450258255;0.2875233590602875;0.039452970027923584
9;0.9032257795333862;0.2600523829460144;0.03558493033051491
10;0.9057071805000305;0.235571950674057;0.032129041850566864
11;0.9156327247619629;0.21263855695724487;0.028576647862792015
12;0.9346567392349243;0.19262270629405975;0.0253374595195055
13;0.940446674823761;0.17371802031993866;0.022494519129395485
14;0.9586434960365295;0.15869618952274323;0.019985897466540337
15;0.9619520306587219;0.14435742795467377;0.018112974241375923
16;0.9660876989364624;0.13164715468883514;0.016144966706633568
17;0.9735318422317505;0.12113030254840851;0.014472360722720623
18;0.9784946441650391;0.11117042601108551;0.012885166332125664
19;0.9793217778205872;0.10376570373773575;0.012110956944525242
20;0.9818031191825867;0.09688014537096024;0.011117925867438316
21;0.9818031191825867;0.08942194283008575;0.010232397355139256
22;0.984284520149231;0.08594370633363724;0.009650619700551033
23;0.9859387874603271;0.0799546092748642;0.008857027627527714
24;0.985111653804779;0.07693024724721909;0.008530823513865471
25;0.9859387874603271;0.07166849821805954;0.007866126485168934
26;0.9867659211158752;0.06830824166536331;0.007310687564313412
27;0.9875930547714233;0.06478600203990936;0.006789273116737604
28;0.9867659211158752;0.06236569955945015;0.006764575373381376
29;0.9884201884269714;0.058504387736320496;0.0062667857855558395
0;0.7005789875984192;0.8739765882492065;0.11771196871995926
1;0.7005789875984192;0.6973211169242859;0.09741181880235672
2;0.7005789875984192;0.609622597694397;0.0865468829870224
3;0.7030603885650635;0.5167205333709717;0.07332119345664978
4;0.7584781050682068;0.43321946263313293;0.062134500592947006
5;0.8378825187683105;0.3716599643230438;0.05338239297270775
6;0.8610422015190125;0.3221251666545868;0.0458342507481575
7;0.8899917006492615;0.2814372777938843;0.038911767303943634
8;0.9148056507110596;0.2483801692724228;0.033347226679325104
9;0.9205955266952515;0.22194834053516388;0.029451604932546616
10;0.9305210709571838;0.1968141794204712;0.02573544904589653
11;0.9313482046127319;0.17784848809242249;0.023523321375250816
12;0.93217533826828;0.1628083884716034;0.021604085341095924
13;0.9379652738571167;0.1507691740989685;0.02018796280026436
14;0.9478908181190491;0.13846515119075775;0.018494240939617157
15;0.9594706296920776;0.12760178744792938;0.016960138455033302
16;0.96277916431427;0.1176178976893425;0.015531078912317753
17;0.96939617395401;0.11113590747117996;0.014496510848402977
18;0.9768403768539429;0.10094701498746872;0.012891280464828014
19;0.9743589758872986;0.09603024274110794;0.012305126525461674
20;0.9784946441650391;0.09202870726585388;0.011662301607429981
21;0.9801489114761353;0.08457527309656143;0.010552745312452316
22;0.9809759855270386;0.07879804074764252;0.009688514284789562
23;0.9859387874603271;0.07336512207984924;0.008812359534204006
24;0.9801489114761353;0.07286932319402695;0.009057620540261269
25;0.985111653804779;0.06718253344297409;0.00794516783207655
26;0.9867659211158752;0.0621873214840889;0.007224447559565306
27;0.9884201884269714;0.057724691927433014;0.006541432347148657
28;0.9867659211158752;0.056036338210105896;0.006420747376978397
29;0.9875930547714233;0.051290880888700485;0.005792642943561077
0;0.5062034726142883;1.1895220279693604;0.1611877828836441
1;0.7022332549095154;0.7163639664649963;0.09570478647947311
2;0.7717121839523315;0.53391033411026;0.07053030282258987
3;0.8453267216682434;0.40062251687049866;0.05347266420722008
4;0.8618693351745605;0.3326554298400879;0.04547886922955513
5;0.8775847554206848;0.2902887761592865;0.04038674011826515
6;0.8759305477142334;0.25773361325263977;0.036029670387506485
7;0.8916459679603577;0.22377972304821014;0.03109688125550747
8;0.9081885814666748;0.19847601652145386;0.02758864127099514
9;0.93217533826828;0.17556430399417877;0.024181196466088295
10;0.9487179517745972;0.1557731032371521;0.021301718428730965
11;0.9520264863967896;0.1393536478281021;0.019031517207622528
12;0.9594706296920776;0.12805616855621338;0.01756271719932556
13;0.9669148325920105;0.11407092213630676;0.015501167625188828
14;0.9743589758872986;0.10097237676382065;0.013263597153127193
15;0.9718775749206543;0.09465577453374863;0.012519235722720623
16;0.9751861095428467;0.08297237008810043;0.01063813641667366
17;0.9801489114761353;0.07660015672445297;0.009650620631873608
18;0.9867659211158752;0.06919917464256287;0.00849972851574421
19;0.9826302528381348;0.06289980560541153;0.007698568515479565
20;0.985111653804779;0.057432688772678375;0.006954655516892672
21;0.9884201884269714;0.05202266573905945;0.006104984786361456
22;0.9900744557380676;0.04853438585996628;0.0055962069891393185
23;0.9909015893936157;0.043544232845306396;0.004931912757456303
24;0.9909015893936157;0.04025571048259735;0.0044810050167143345
25;0.9917287230491638;0.03804376721382141;0.004086651373654604
26;0.9942100644111633;0.034680984914302826;0.0036754959728568792
27;0.9942100644111633;0.032594941556453705;0.003385381307452917
28;0.9958643317222595;0.02924986556172371;0.0030003422871232033
29;0.9942100644111633;0.027292821556329727;0.002702229656279087
0;0.6782464981079102;0.956834077835083;0.12868373095989227
1;0.7377998232841492;0.6435174345970154;0.08486711233854294
2;0.8238213658332825;0.4600423276424408;0.05994648113846779
3;0.8560793995857239;0.3658961057662964;0.04870503023266792
4;0.8808932900428772;0.3073529899120331;0.041231732815504074
5;0.8891646265983582;0.27165719866752625;0.03657746687531471
6;0.9015715718269348;0.2420056313276291;0.033049970865249634
7;0.9114971160888672;0.2126404196023941;0.028963765129446983
8;0.9247311949729919;0.18860174715518951;0.02592552825808525
9;0.93217533826828;0.169297993183136;0.02346920780837536
10;0.9387924075126648;0.15619122982025146;0.021990681067109108
11;0.9487179517745972;0.14396895468235016;0.020174838602542877
12;0.9561620950698853;0.1325470358133316;0.018295301124453545
13;0.9528536200523376;0.12395230680704117;0.01736096851527691
14;0.9586434960365295;0.1162448599934578;0.016168011352419853
15;0.9586434960365295;0.11065462976694107;0.01536173839122057
16;0.96277916431427;0.10755649954080582;0.015038557350635529
17;0.96939617395401;0.09706950932741165;0.013263331726193428
18;0.9710504412651062;0.09149813652038574;0.012340878136456013
19;0.977667510509491;0.0806790143251419;0.010537882335484028
20;0.9801489114761353;0.07669110596179962;0.00980345904827118
21;0.9818031191825867;0.07093611359596252;0.008999278768897057
22;0.984284520149231;0.06557632237672806;0.008189516142010689
23;0.9793217778205872;0.06475185602903366;0.008308016695082188
24;0.9859387874603271;0.05801282450556755;0.006989268586039543
25;0.9859387874603271;0.05020173639059067;0.005860826000571251
26;0.9875930547714233;0.04703066498041153;0.0055516380816698074
27;0.9942100644111633;0.041273511946201324;0.004444562830030918
28;0.9909015893936157;0.03940647095441818;0.004440336022526026
29;0.99338299036026;0.03773489594459534;0.004179070703685284
0;0.5641025900840759;1.2092361450195312;0.1606147587299347
1;0.7005789875984192;0.7167962789535522;0.09079807251691818
2;0.7510339021682739;0.4998561143875122;0.06683245301246643
3;0.8767576217651367;0.33888667821884155;0.04568592831492424
4;0.9106699824333191;0.24267661571502686;0.03300546854734421
5;0.9230769276618958;0.19640804827213287;0.02693129889667034
6;0.9313482046127319;0.16959527134895325;0.023201867938041687
7;0.9503722190856934;0.14853699505329132;0.020439472049474716
8;0.9528536200523376;0.13148978352546692;0.01804959587752819
9;0.96277916431427;0.11738864332437515;0.015606297180056572
10;0.96939617395401;0.10666962713003159;0.013968009501695633
11;0.96939617395401;0.09751378744840622;0.012678324244916439
12;0.9718775749206543;0.09269638359546661;0.011954096145927906
13;0.9751861095428467;0.08420772105455399;0.010805217549204826
14;0.9743589758872986;0.07826104015111923;0.01017821580171585
15;0.9834573864936829;0.07024208456277847;0.00849118921905756
16;0.9768403768539429;0.07137784361839294;0.009347658604383469
17;0.9818031191825867;0.062127288430929184;0.007782747503370047
18;0.9809759855270386;0.06072871387004852;0.007821284234523773
19;0.984284520149231;0.05380898341536522;0.006490414496511221
20;0.9867659211158752;0.05177690461277962;0.006240456830710173
21;0.9818031191825867;0.048801522701978683;0.006041290704160929
22;0.9867659211158752;0.041618481278419495;0.004960370250046253
23;0.984284520149231;0.045632556080818176;0.005871062632650137
24;0.9875930547714233;0.04136192053556442;0.005022916477173567
25;0.9917287230491638;0.03310071676969528;0.0038363707717508078
26;0.9900744557380676;0.03330362215638161;0.003986376337707043
27;0.99338299036026;0.02983665280044079;0.003338190261274576
28;0.9942100644111633;0.025524161756038666;0.0027256968896836042
29;0.9958643317222595;0.022727085277438164;0.0023179289419203997
