epoch;accuracy;loss;mse
0;0.03887510299682617;1.6987833976745605;0.2244664579629898
1;0.08105872571468353;1.5714714527130127;0.2102537602186203
2;0.19602978229522705;1.4612957239151;0.19697199761867523
3;0.3333333432674408;1.3637282848358154;0.18444916605949402
4;0.481389582157135;1.2755461931228638;0.17247726023197174
5;0.5765095353126526;1.1954859495162964;0.1611328423023224
6;0.6484698057174683;1.1221721172332764;0.15045198798179626
7;0.6757650971412659;1.0565803050994873;0.14067785441875458
8;0.6980975866317749;0.9990123510360718;0.13207224011421204
9;0.7063689231872559;0.9494147300720215;0.1246950626373291
10;0.7063689231872559;0.907633364200592;0.11860322207212448
11;0.7080231308937073;0.8727508187294006;0.11368461698293686
12;0.7055417895317078;0.8435572981834412;0.10971026122570038
13;0.7055417895317078;0.8191028237342834;0.10655141621828079
14;0.7055417895317078;0.7979187965393066;0.10387514531612396
15;0.7055417895317078;0.7793169021606445;0.10158222168684006
16;0.7063689231872559;0.7625404000282288;0.09953054785728455
17;0.7063689231872559;0.7470598220825195;0.0976722314953804
18;0.707196056842804;0.7325661182403564;0.0958569124341011
19;0.7080231308937073;0.7189515233039856;0.09417370706796646
20;0.7105045318603516;0.7056568264961243;0.09254288673400879
21;0.7129859328269958;0.6927565932273865;0.0908658504486084
22;0.713813066482544;0.6801012754440308;0.08923747390508652
23;0.713813066482544;0.6676382422447205;0.08762778341770172
24;0.7154673337936401;0.6553193926811218;0.0859154611825943
25;0.7162944674491882;0.6430926322937012;0.08431069552898407
26;0.7196030020713806;0.6311149001121521;0.08262760192155838
27;0.7196030020713806;0.6193391680717468;0.08113770186901093
28;0.7229114770889282;0.6076608300209045;0.07933838665485382
29;0.7262200117111206;0.5961127281188965;0.07780785858631134
0;0.5740281343460083;1.2259773015975952;0.16166600584983826
1;0.6641852855682373;1.095322608947754;0.14336909353733063
2;0.6914805769920349;1.0037484169006348;0.13133461773395538
3;0.6947891116142273;0.9328565001487732;0.12248286604881287
4;0.698924720287323;0.8743244409561157;0.1152588501572609
5;0.7038875222206116;0.8243635296821594;0.10890741646289825
6;0.7047146558761597;0.780266284942627;0.10301078110933304
7;0.7080231308937073;0.7413789629936218;0.09763595461845398
8;0.7162944674491882;0.7056890726089478;0.09222988039255142
9;0.7204301357269287;0.6734075546264648;0.08752214163541794
10;0.7320099472999573;0.643635094165802;0.08297941833734512
11;0.7444168925285339;0.6163153648376465;0.07901602983474731
12;0.7568238377571106;0.5914770364761353;0.07541386038064957
13;0.7808105945587158;0.568842351436615;0.07216993719339371
14;0.7907361388206482;0.5478939414024353;0.06947333365678787
15;0.8014888167381287;0.528985857963562;0.06713561713695526
16;0.8155500292778015;0.5112572908401489;0.06467108428478241
17;0.826302707195282;0.49523693323135376;0.06286291778087616
18;0.8337469100952148;0.4807972013950348;0.061295635998249054
19;0.8370554447174072;0.46732383966445923;0.05985409393906593
20;0.8486352562904358;0.45484742522239685;0.058357346802949905
21;0.8544251322746277;0.44304636120796204;0.05707474425435066
22;0.8560793995857239;0.4320104122161865;0.05593780428171158
23;0.8643506765365601;0.42173221707344055;0.0547131709754467
24;0.8585608005523682;0.4121531844139099;0.05395463481545448
25;0.8676592111587524;0.40314191579818726;0.05283335968852043
26;0.8635236024856567;0.39459389448165894;0.052007224410772324
27;0.8717948794364929;0.38623788952827454;0.05100743845105171
28;0.8701406121253967;0.3783857226371765;0.05021067336201668
29;0.8742762804031372;0.3708191514015198;0.04927970841526985
0;0.2464846968650818;1.3681797981262207;0.18656478822231293
1;0.5062034726142883;1.1999683380126953;0.16394150257110596
2;0.6782464981079102;1.0481135845184326;0.14186833798885345
3;0.7022332549095154;0.9195175766944885;0.1228431984782219
4;0.7014061212539673;0.828200101852417;0.11017149686813354
5;0.7014061212539673;0.7674558758735657;0.102426677942276
6;0.6997518539428711;0.7240199446678162;0.09705942124128342
7;0.7038875222206116;0.6888113617897034;0.09256060421466827
8;0.7113316655158997;0.6578129529953003;0.08848000317811966
9;0.7154673337936401;0.6278589367866516;0.08448576182126999
10;0.7311828136444092;0.599250078201294;0.08034694194793701
11;0.7402812242507935;0.5713112950325012;0.07654350250959396
12;0.7543424367904663;0.5445243120193481;0.07268012315034866
13;0.7700579166412354;0.5190662145614624;0.06934061646461487
14;0.7849462628364563;0.49472251534461975;0.06616231799125671
15;0.7965260744094849;0.4712320566177368;0.06281931698322296
16;0.8081058859825134;0.4483185112476349;0.059856902807950974
17;0.8229942321777344;0.4267559349536896;0.05689485743641853
18;0.835401177406311;0.4067518413066864;0.054468393325805664
19;0.8511165976524353;0.3880153298377991;0.051972895860672
20;0.856906533241272;0.37127646803855896;0.04985055327415466
21;0.8593879342079163;0.35598689317703247;0.04800678789615631
22;0.8668320775032043;0.34164610505104065;0.046032313257455826
23;0.8709677457809448;0.3283660411834717;0.04447339102625847
24;0.8800661563873291;0.316130667924881;0.04285714402794838
25;0.8850289583206177;0.3046814799308777;0.04119732603430748
26;0.8899917006492615;0.294252872467041;0.039923541247844696
27;0.8924731016159058;0.2844815254211426;0.03854336589574814
28;0.894127368927002;0.27526426315307617;0.037321221083402634
29;0.9015715718269348;0.2667607367038727;0.0361538901925087
0;0.4218362271785736;1.344245433807373;0.18116502463817596
