epoch;accuracy;loss;mse
0;0.3291976749897003;1.502639651298523;0.19651786983013153
1;0.3614557385444641;1.4388337135314941;0.1885962188243866
2;0.40529364347457886;1.3801535367965698;0.18117885291576385
3;0.44499585032463074;1.3263576030731201;0.17423926293849945
4;0.47146400809288025;1.2769176959991455;0.16775496304035187
5;0.4913151264190674;1.231746792793274;0.16169151663780212
6;0.5128205418586731;1.190337061882019;0.15614104270935059
7;0.5475599765777588;1.1523158550262451;0.150999516248703
8;0.5707195997238159;1.1175521612167358;0.14628879725933075
9;0.5897436141967773;1.0857263803482056;0.14195616543293
10;0.6079404354095459;1.0564937591552734;0.13800039887428284
11;0.624483048915863;1.0297075510025024;0.13437695801258087
12;0.6410256624221802;1.0051637887954712;0.13105769455432892
13;0.6542597413063049;0.9825068712234497;0.12801459431648254
14;0.6625310182571411;0.9617196917533875;0.1252266764640808
15;0.6674938201904297;0.942379891872406;0.12269223481416702
16;0.6790736317634583;0.9244835376739502;0.12034343183040619
17;0.6848635077476501;0.9078634977340698;0.11815749853849411
18;0.6881720423698425;0.8923285603523254;0.11616028845310211
19;0.6898263096809387;0.8778811097145081;0.11430278420448303
20;0.6931348443031311;0.8642789125442505;0.11255993694067001
21;0.6964433193206787;0.8514936566352844;0.11096140742301941
22;0.6964433193206787;0.8394219279289246;0.1094338670372963
23;0.698924720287323;0.827991247177124;0.10801073163747787
24;0.7030603885650635;0.8171431422233582;0.10664520412683487
25;0.7063689231872559;0.8067847490310669;0.1053612157702446
26;0.7096773982048035;0.7969721555709839;0.10414677113294601
27;0.7121587991714478;0.7875528335571289;0.10297033190727234
28;0.713813066482544;0.7784885764122009;0.10185568034648895
29;0.7171216011047363;0.7698320746421814;0.10077972710132599
0;0.15715467929840088;1.6127439737319946;0.21456916630268097
1;0.1844499558210373;1.5431294441223145;0.20690985023975372
2;0.22994209825992584;1.4775159358978271;0.19937030971050262
3;0.2688172161579132;1.4161394834518433;0.19204723834991455
4;0.31182795763015747;1.358850121498108;0.1849094033241272
5;0.3680727779865265;1.305404782295227;0.17803627252578735
6;0.4259718656539917;1.2557976245880127;0.1714538186788559
7;0.4780810475349426;1.2099183797836304;0.16519589722156525
8;0.511993408203125;1.1675218343734741;0.15928885340690613
9;0.5541769862174988;1.1284388303756714;0.15370813012123108
10;0.5905707478523254;1.09248685836792;0.14852933585643768
11;0.6162117719650269;1.059431552886963;0.14367112517356873
12;0.6426799297332764;1.0290497541427612;0.13916268944740295
13;0.6674938201904297;1.0012428760528564;0.1350249946117401
14;0.683209240436554;0.975667417049408;0.13118694722652435
15;0.6906534433364868;0.9521313905715942;0.1276566982269287
16;0.698924720287323;0.9305291771888733;0.12441105395555496
17;0.7055417895317078;0.9106960296630859;0.12145024538040161
18;0.7096773982048035;0.8924034237861633;0.11872338503599167
19;0.7113316655158997;0.8754722476005554;0.11621430516242981
20;0.7162944674491882;0.8598395586013794;0.11389876902103424
21;0.7187758684158325;0.8452789783477783;0.11177821457386017
22;0.7220843434333801;0.8317233920097351;0.10981132090091705
